brewery_id,Brewery_Name,Brewery_City,Brewery_State,ABV,IBU,Beer_Name,Beer_Style,Beer_Ounces
74,Two Brothers Brewing Company,Warrenville,IL,0.065,NA,Outlaw IPA (2015),American IPA,12
74,Two Brothers Brewing Company,Warrenville,IL,0.07,68,Cane and Ebel,American Strong Ale,12
74,Two Brothers Brewing Company,Warrenville,IL,0.065,NA,Hobnob B & B Pale Ale,American Pale Ale (APA),12
74,Two Brothers Brewing Company,Warrenville,IL,0.045,NA,Testudo,Bière de Garde,12
74,Two Brothers Brewing Company,Warrenville,IL,0.077,23,Atom Smasher,Märzen / Oktoberfest,12
74,Two Brothers Brewing Company,Warrenville,IL,0.051,36,Sidekick Extra Pale Ale,American Pale Ale (APA),12
74,Two Brothers Brewing Company,Warrenville,IL,0.051,17,Dog Days Lager,Dortmunder / Export Lager,12
74,Two Brothers Brewing Company,Warrenville,IL,0.058,43,Night Cat (2014),American Dark Wheat Ale,12
74,Two Brothers Brewing Company,Warrenville,IL,0.058,43,Night Cat,American Dark Wheat Ale,12
74,Two Brothers Brewing Company,Warrenville,IL,0.063,69,Wobble,American IPA,16
75,Bent Paddle Brewing Company,Duluth,MN,0.05,38,Venture Pils,German Pilsener,12
75,Bent Paddle Brewing Company,Duluth,MN,0.06,34,Bent Paddle Black Ale,American Black Ale,12
75,Bent Paddle Brewing Company,Duluth,MN,0.062,68,Bent Hop Golden IPA,American IPA,12
75,Bent Paddle Brewing Company,Duluth,MN,0.056,32,14° ESB,Extra Special / Strong Bitter (ESB),12
75,Bent Paddle Brewing Company,Duluth,MN,0.072,87,Harness the Winter,American IPA,12
75,Bent Paddle Brewing Company,Duluth,MN,0.06,NA,Cold Press,American Black Ale,12
76,Bell's Brewery,Kalamazoo,MI,0.058,NA,Best Brown,American Brown Ale,16
76,Bell's Brewery,Kalamazoo,MI,0.07,NA,Two Hearted,American IPA,16
76,Bell's Brewery,Kalamazoo,MI,0.058,NA,Oberon,American Pale Wheat Ale,16
76,Bell's Brewery,Kalamazoo,MI,0.05,NA,Winter White,Witbier,16
76,Bell's Brewery,Kalamazoo,MI,0.06,NA,Smitten,Rye Beer,16
76,Bell's Brewery,Kalamazoo,MI,0.058,NA,Oberon,American Pale Wheat Ale,12
77,Blue Owl Brewing,Austin,TX,NA,NA,Spirit Animal,American Pale Ale (APA),12
77,Blue Owl Brewing,Austin,TX,NA,NA,Van Dayum!,American Amber / Red Ale,12
77,Blue Owl Brewing,Austin,TX,NA,NA,Little Boss,American Pale Wheat Ale,12
77,Blue Owl Brewing,Austin,TX,NA,NA,Professor Black,American Stout,12
78,Speakasy Ales & Lagers,San Francisco,CA,0.047,35,Baby Daddy Session IPA,American IPA,12
79,Black Tooth Brewing Company,Sheridan,WY,0.046,20,Bomber Mountain Amber Ale,American Amber / Red Ale,12
79,Black Tooth Brewing Company,Sheridan,WY,0.048,16,Saddle Bronc Brown Ale,American Brown Ale,12
80,Hopworks Urban Brewery,Portland,OR,0.066,75,Hopworks IPA (2012),American IPA,16
80,Hopworks Urban Brewery,Portland,OR,0.051,32,HUB Lager,Czech Pilsener,16
80,Hopworks Urban Brewery,Portland,OR,0.073,70,Abominable Winter Ale (2012),American Strong Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.058,60,Rise-Up Red (2014),American Amber / Red Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.06,60,Pigwar White India Pale Ale,American White IPA,16
80,Hopworks Urban Brewery,Portland,OR,0.073,70,Abominable Winter Ale,American Strong Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.066,75,Hopworks IPA,American IPA,16
80,Hopworks Urban Brewery,Portland,OR,0.058,35,Survival Stout,American Stout,16
80,Hopworks Urban Brewery,Portland,OR,0.058,60,Rise Up Red,American Amber / Red Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
80,Hopworks Urban Brewery,Portland,OR,0.039,20,Nonstop Hef Hop,American Pale Wheat Ale,16
